entry_stable_id	entry_name	species	ncbi_gene_id	observation_stable_id	homologene_id	base_entry_stable_ids
AF_003382	AT2G18030	Arabidopsis thaliana	816315	OB_008703	42309	AF_006640||AF_007756
AF_003384	CHR8	Arabidopsis thaliana	816391	OB_009096	6279	AF_008567
AF_003385	PHB6	Arabidopsis thaliana	816575	OB_009183	5263	AF_000366||AF_006186
AF_003386	NDB4	Arabidopsis thaliana	816609	OB_008660	5566	AF_001380
AF_003387	UFD1	Arabidopsis thaliana	816666	OB_008805	39090	AF_005003
AF_003388	PAB4	Arabidopsis thaliana	816867	OB_008499	37855	AF_006524||AF_007103
AF_003389	AT2G23780	Arabidopsis thaliana	816910	OB_008678	34298	AF_004326
AF_000338	Foxo3	Rattus norvegicus	294515	OB_008376	31039	AF_003788
AF_003390	FZF	Arabidopsis thaliana	816986	OB_009199	74377	AF_008655
AF_003391	IPT2	Arabidopsis thaliana	817322	OB_009104	7010	AF_007296
AF_003393	VHA-A1	Arabidopsis thaliana	817400	OB_008753	3795	AF_005867||AF_009444
AF_003394	CYP710A3	Arabidopsis thaliana	817434	OB_008329	20212	AF_004167
AF_003395	CYP710A4	Arabidopsis thaliana	817435	OB_008329	20212	AF_004167
AF_003396	ftsh3	Arabidopsis thaliana	817456	OB_008220	4947	AF_007188
AF_003397	COQ3	Arabidopsis thaliana	817642	OB_008749	9683	AF_008062
AF_003398	RAD50	Arabidopsis thaliana	817756	OB_009099	38092	AF_001324
AF_003399	AT2G32000	Arabidopsis thaliana	817760	OB_008694	2923	AF_008549
AF_000033	Prkag2	Mus musculus	108099	OB_008570	90952	AF_003115||AF_004657
AF_003401	AT2G33410	Arabidopsis thaliana	817905	OB_009532	62463	AF_005357
AF_003402	BUBR1	Arabidopsis thaliana	817921	OB_008837	933	AF_004105
AF_003403	CYP710A2	Arabidopsis thaliana	818012	OB_008329	20212	AF_004167
AF_003404	CYP710A1	Arabidopsis thaliana	818013	OB_008329	20212	AF_004167
AF_003405	GPS1	Arabidopsis thaliana	818028	OB_009061	5353	AF_008061
AF_003407	MAT3	Arabidopsis thaliana	818260	OB_008490	38112	AF_000167||AF_004259||AF_004526||AF_009246
AF_003408	AT2G40650	Arabidopsis thaliana	818660	OB_008911	13146	AF_009388
AF_003410	MPK6	Arabidopsis thaliana	818982	OB_008839	37670	AF_004864||AF_009232
AF_003411	ATCS	Arabidopsis thaliana	819042	OB_009333	56073	AF_008011
AF_003414	SNL1	Arabidopsis thaliana	821265	OB_009508	32124	AF_008081
AF_003415	AT3G02530	Arabidopsis thaliana	821160	OB_008302	1336	AF_004844
AF_003416	emb2768	Arabidopsis thaliana	821282	OB_009283	7097	AF_006821
AF_003417	SYP131	Arabidopsis thaliana	821141	OB_008452	37941	AF_001549||AF_002302||AF_005324
AF_003419	AT3G05060	Arabidopsis thaliana	819668	OB_009361	7024	AF_007064
AF_003423	AT3G06670	Arabidopsis thaliana	819852	OB_009159	69510	AF_006633
AF_003424	CHIP	Arabidopsis thaliana	819925	OB_008734	4281	AF_007973
AF_003425	SCN1	Arabidopsis thaliana	819979	OB_009304	908	AF_004974
AF_003426	AT3G08950	Arabidopsis thaliana	820046	OB_009338	3374	AF_009236
AF_003427	AT3G09100	Arabidopsis thaliana	820064	OB_008344	37851	AF_004228
AF_003428	AT3G09440	Arabidopsis thaliana	820102	OB_008276	74294	AF_007688||AF_009283
AF_003429	IDH-VI	Arabidopsis thaliana	820139	OB_009133	4037	AF_005985||AF_000742
AF_003430	CDC48	Arabidopsis thaliana	820142	OB_008914	5168	AF_004249||AF_004476
AF_003431	AT3G10950	Arabidopsis thaliana	820266	OB_008281	47964	AF_008678||AF_008736
AF_003434	AT3G12915	Arabidopsis thaliana	3768815	OB_009006	100816	AF_009329||AF_009357
AF_003436	AT3G13700	Arabidopsis thaliana	820579	OB_008668	87100	AF_006652
AF_003437	EIF4A1	Arabidopsis thaliana	820605	OB_009597	1487	AF_004852
AF_003438	AT3G13930	Arabidopsis thaliana	820606	OB_008834	6814	AF_008935
AF_000343	Foxm1	Rattus norvegicus	58921	OB_008375	7318	AF_004014
AF_003440	mMDH2	Arabidopsis thaliana	820731	OB_008899	55938	AF_005143
AF_003442	mtLPD2	Arabidopsis thaliana	820984	OB_009214	84	AF_008367||AF_009017
AF_003443	SURF1	Arabidopsis thaliana	821310	OB_008884	2387	AF_002367||AF_007861
AF_003445	AT3G18190	Arabidopsis thaliana	821346	OB_009365	4695	AF_004884
AF_003446	MSH2	Arabidopsis thaliana	821383	OB_008166	210	AF_001241||AF_008490
AF_003447	AT3G18600	Arabidopsis thaliana	821391	OB_009082	6697	AF_003977
AF_003448	RAB7B	Arabidopsis thaliana	821415	OB_008453	3408	AF_003293||AF_007069
AF_003449	LOH2	Arabidopsis thaliana	821460	OB_009113	23634	AF_006797
AF_003450	BUB3.1	Arabidopsis thaliana	821496	OB_008806	3470	AF_004161
AF_003455	AT3G21060	Arabidopsis thaliana	821658	OB_009015	3709	AF_005931||AF_008089
AF_003458	AT3G27240	Arabidopsis thaliana	822343	OB_008404	55617	AF_006437||AF_008116
AF_003459	PHB4	Arabidopsis thaliana	822347	OB_008251	1980	AF_005733||AF_008661
AF_000345	Fxn	Rattus norvegicus	499335	OB_008593	47908	AF_000252
AF_003460	AT3G42050	Arabidopsis thaliana	823170	OB_008568	7139	AF_001362
AF_003462	HDA9	Arabidopsis thaliana	823594	OB_008361	68426	AF_001221||AF_007767
AF_003463	VPS24.2	Arabidopsis thaliana	823635	OB_008371	6368	AF_007046||AF_008371
AF_003464	MPK3	Arabidopsis thaliana	823706	OB_008352	31777	AF_003944||AF_000631
AF_003465	AT3G45770	Arabidopsis thaliana	823720	OB_008337	5362	AF_003037||AF_005346
AF_003466	AT3G46210	Arabidopsis thaliana	823766	OB_008170	5981	AF_006334
AF_003468	AT3G49000	Arabidopsis thaliana	824061	OB_008235	38185	AF_004523
AF_003469	NACA2	Arabidopsis thaliana	824109	OB_008227	123861	AF_005606||AF_009355
AF_003471	RHD4	Arabidopsis thaliana	824309	OB_008759	6320	AF_001910||AF_008849
AF_003473	AT3G53230	Arabidopsis thaliana	824489	OB_008914	5168	AF_004249||AF_004476
AF_003478	ATVPS33	Arabidopsis thaliana	824651	OB_008603	11294	AF_007444
AF_003482	GDI2	Arabidopsis thaliana	825162	OB_008788	37487	AF_007244
AF_003484	ATG6	Arabidopsis thaliana	825344	OB_008238	2794	AF_003170||AF_007005
AF_003486	ATSTE24	Arabidopsis thaliana	828209	OB_008764	4277	AF_004605
AF_003488	AT4G02930	Arabidopsis thaliana	828134	OB_008607	2490	AF_007270
AF_003489	AT4G03120	Arabidopsis thaliana	828071	OB_009127	128971	AF_005129
AF_003490	FH	Arabidopsis thaliana	828013	OB_008593	47908	AF_000252
AF_003491	EMB2369	Arabidopsis thaliana	825755	OB_008192	6526	AF_007323||AF_009311
AF_003492	NDB2	Arabidopsis thaliana	825844	OB_008660	5566	AF_001380
AF_003494	EIF3A	Arabidopsis thaliana	826746	OB_008852	2779	AF_004388
AF_003496	RAP74	Arabidopsis thaliana	826874	OB_009354	1585	AF_004198
AF_003498	AT4G14300	Arabidopsis thaliana	827071	OB_009532	62463	AF_005357
AF_000034	PRKAG2	Homo sapiens	51422	OB_008570	90952	AF_003115||AF_004657
AF_003501	AT4G21110	Arabidopsis thaliana	827859	OB_008420	2906	AF_006107
AF_003502	NDB3	Arabidopsis thaliana	828234	OB_008660	5566	AF_001380
AF_003503	ATCES1	Arabidopsis thaliana	828328	OB_008622	5410	AF_001073||AF_002527
AF_003508	UKL4	Arabidopsis thaliana	828757	OB_009533	41203	AF_006525
AF_003509	AT4G26770	Arabidopsis thaliana	828784	OB_009470	68173	AF_004430
AF_003510	VPS22	Arabidopsis thaliana	828812	OB_008460	5239	AF_008845
AF_003511	PHB1	Arabidopsis thaliana	828969	OB_009183	5263	AF_000366||AF_006186
AF_003513	AT4G31420	Arabidopsis thaliana	829269	OB_009199	74377	AF_008655
AF_003514	AT4G32175	Arabidopsis thaliana	829350	OB_009292	6867	AF_006754
AF_003516	XDH1	Arabidopsis thaliana	829641	OB_008313	324	AF_006703||AF_007774
AF_003517	MSI3	Arabidopsis thaliana	829657	OB_009441	68672	AF_009458
AF_003518	CAT2	Arabidopsis thaliana	829661	OB_008528	55514	AF_004662||AF_008114||AF_008797||AF_009275
AF_003519	IDH1	Arabidopsis thaliana	829679	OB_009188	5035	AF_000741
AF_003521	AT4G38930	Arabidopsis thaliana	830048	OB_008805	39090	AF_005003
AF_003522	AT5G01290	Arabidopsis thaliana	831240	OB_008344	37851	AF_004228
AF_003523	ESP4	Arabidopsis thaliana	831597	OB_009349	37969	AF_008963
AF_003524	AT5G02490	Arabidopsis thaliana	831856	OB_009527	130413	AF_000726
AF_003526	IDH-V	Arabidopsis thaliana	831884	OB_009133	4037	AF_005985||AF_000742
AF_003527	AT5G03340	Arabidopsis thaliana	831870	OB_008914	5168	AF_004249||AF_004476
AF_003529	AT5G04920	Arabidopsis thaliana	830374	OB_009367	9374	AF_006515
AF_003530	SYP132	Arabidopsis thaliana	830702	OB_008452	37941	AF_001549||AF_002302||AF_005324
AF_003531	AT5G08560	Arabidopsis thaliana	830756	OB_008358	11857	AF_007155
AF_003532	AT5G08680	Arabidopsis thaliana	830769	OB_008581	1273	AF_004438||AF_008716
AF_003534	VPS20.2	Arabidopsis thaliana	830785	OB_008411	11607	AF_003285||AF_008875
AF_003535	MTHSC70-2	Arabidopsis thaliana	830818	OB_008945	39452	AF_004458
AF_003536	AT5G09880	Arabidopsis thaliana	830848	OB_009611	33614	AF_007233
AF_003537	AT5G13430	Arabidopsis thaliana	831184	OB_008636	4378	AF_006639||AF_009401
AF_003538	AT5G13440	Arabidopsis thaliana	831185	OB_008636	4378	AF_006639||AF_009401
AF_003539	ATP5	Arabidopsis thaliana	831186	OB_008769	1283	AF_006563
AF_000353	cwf14	Schizosaccharomyces pombe	2540434	OB_008420	2906	AF_006107
AF_003541	SMT1	Arabidopsis thaliana	831216	OB_009174	39875	AF_000133
AF_003543	PHT3;1	Arabidopsis thaliana	831252	OB_009538	37649	AF_004426
AF_003544	SNL2	Arabidopsis thaliana	831354	OB_009508	32124	AF_008081
AF_003545	AT5G15640	Arabidopsis thaliana	831418	OB_009307	14000	AF_006495
AF_003546	AT5G15700	Arabidopsis thaliana	831424	OB_009065	41914	AF_001891
AF_003547	AT5G16070	Arabidopsis thaliana	831464	OB_008302	1336	AF_004844
AF_003548	TERT	Arabidopsis thaliana	831548	OB_008941	31141	AF_000166
AF_003549	AT5G18230	Arabidopsis thaliana	831941	OB_008264	7149	AF_007238
AF_000354	SIP2	Saccharomyces cerevisiae	852664	OB_008372	38046	AF_000354||AF_006708||AF_007183
AF_003550	RAD51	Arabidopsis thaliana	832208	OB_008201	2155	AF_008740
AF_003551	AT5G22100	Arabidopsis thaliana	832271	OB_008441	4217	AF_005919
AF_003552	VPS24.1	Arabidopsis thaliana	832359	OB_008371	6368	AF_007046||AF_008371
AF_003553	DNMT2	Arabidopsis thaliana	832623	OB_009421	3249	AF_007395
AF_003554	EIF3B-2	Arabidopsis thaliana	832647	OB_009073	2780	AF_005502
AF_003556	AT5G26680	Arabidopsis thaliana	832721	OB_008389	3034	AF_000129
AF_003557	AT5G26830	Arabidopsis thaliana	832741	OB_009526	11852	AF_004513
AF_003559	MK	Arabidopsis thaliana	832804	OB_009026	372	AF_008856
AF_000355	RPS26A	Saccharomyces cerevisiae	852686	OB_008521	37420	AF_001897||AF_005319
AF_003561	BIP1	Arabidopsis thaliana	832950	OB_008349	3908	AF_002358||AF_005094
AF_003562	BGLU42	Arabidopsis thaliana	833656	OB_008985	75140	AF_009267||AF_009269
AF_003563	EMB1467	Arabidopsis thaliana	833729	OB_008733	3670	AF_007176
AF_003564	AT5G40530	Arabidopsis thaliana	834051	OB_008894	5621	AF_005367
AF_003566	PHB3	Arabidopsis thaliana	834077	OB_008251	1980	AF_005733||AF_008661
AF_003567	AT5G40810	Arabidopsis thaliana	834081	OB_008404	55617	AF_006437||AF_008116
AF_003568	UVH1	Arabidopsis thaliana	834117	OB_008876	3836	AF_001070||AF_008475
AF_003569	AT5G41190	Arabidopsis thaliana	834121	OB_009610	31924	AF_009250
AF_003570	BIP2	Arabidopsis thaliana	834207	OB_008349	3908	AF_002358||AF_005094
AF_003574	AT5G43920	Arabidopsis thaliana	834414	OB_008358	11857	AF_007155
AF_003575	PHB7	Arabidopsis thaliana	834437	OB_009183	5263	AF_000366||AF_006186
AF_003576	AT5G45190	Arabidopsis thaliana	834555	OB_008856	947	AF_005823
AF_000357	Xrcc6	Rattus norvegicus	25019	OB_008249	37483	AF_000582||AF_007186
AF_003581	TDT	Arabidopsis thaliana	834806	OB_008209	2965	AF_007642
AF_003582	HSP90.1	Arabidopsis thaliana	835341	OB_009022	68464	AF_000651
AF_003585	TOP1ALPHA	Arabidopsis thaliana	835623	OB_008172	2467	AF_005230||AF_008542
AF_003586	TOP1BETA	Arabidopsis thaliana	835624	OB_008172	2467	AF_005230||AF_008542
AF_003587	SRT1	Arabidopsis thaliana	835670	OB_008240	6924	AF_001357||AF_007717
AF_003588	OLI2	Arabidopsis thaliana	835690	OB_008745	6817	AF_007091
AF_003596	PPAN	Arabidopsis thaliana	836299	OB_009120	5690	AF_002299
AF_003598	VPS20.1	Arabidopsis thaliana	836508	OB_008411	11607	AF_003285||AF_008875
AF_000035	Prkag2	Rattus norvegicus	373545	OB_008570	90952	AF_003115||AF_004657
AF_003602	SDH2-3	Arabidopsis thaliana	836640	OB_009005	2255	AF_004863||AF_007604
AF_003604	AT5G65900	Arabidopsis thaliana	836719	OB_009082	6697	AF_003977
AF_003605	ATSAC1B	Arabidopsis thaliana	836732	OB_008759	6320	AF_001910||AF_008849
AF_003606	FOLT1	Arabidopsis thaliana	836770	OB_009567	6151	AF_006791
AF_003607	CHR1	Arabidopsis thaliana	836808	OB_008885	50037	AF_000695
AF_003608	ICU2	Arabidopsis thaliana	836845	OB_009042	6802	AF_007185||AF_008497
AF_003609	CKA1	Arabidopsis thaliana	836873	OB_008744	90874	AF_008022
AF_000360	SHY1	Saccharomyces cerevisiae	853009	OB_008890	117811	AF_000360
AF_003610	FRO1	Arabidopsis thaliana	836895	OB_008438	1866	AF_007346
AF_003613	ATR	Homo sapiens	545	OB_008820	96916	AF_003890
AF_003615	atpB	Arabidopsis thaliana	844757	OB_009176	98649	AF_003652
AF_003616	IFT80	Homo sapiens	57560	OB_008881	12253	AF_006617
AF_003617	DYNC2H1	Homo sapiens	79659	OB_009452	14468	AF_005926
AF_003619	CG9172	Drosophila melanogaster	32565	OB_008334	11535	AF_003619
AF_003622	PLAU	Homo sapiens	5328	OB_008436	55670	AF_001736
AF_003624	Atg7	Rattus norvegicus	312647	OB_008296	4662	AF_003162||AF_003888||AF_006867
AF_003625	Atg7	Mus musculus	74244	OB_008296	4662	AF_003162||AF_003888||AF_006867
AF_003626	ATG15	Saccharomyces cerevisiae	850432	OB_008353	31489	AF_003626
AF_003627	ATG18	Saccharomyces cerevisiae	850577	OB_009141	90887	AF_003627||AF_006632
AF_003628	ULK2	Homo sapiens	9706	OB_008928	5891	AF_005657
AF_003629	Atg1	Drosophila melanogaster	39454	OB_008928	5891	AF_005657
AF_000362	NSR1	Saccharomyces cerevisiae	853064	OB_008520	21821	AF_000362
AF_003630	ATG21	Saccharomyces cerevisiae	856004	OB_008926	68962	AF_003630
AF_003631	ATG29	Saccharomyces cerevisiae	855937	OB_009021	40424	AF_003631
AF_003632	Atg2	Drosophila melanogaster	38344	OB_008605	9974	AF_003632
AF_003633	NUP205	Homo sapiens	23165	OB_008465	45971	AF_006842
AF_003634	BECN1	Homo sapiens	8678	OB_008238	2794	AF_003170||AF_007005
AF_003635	Atg6	Drosophila melanogaster	42850	OB_008238	2794	AF_003170||AF_007005
AF_003637	GABARAP	Homo sapiens	11337	OB_008742	10508	AF_003175||AF_003638||AF_004750
AF_003638	Atg8a	Drosophila melanogaster	32001	OB_008742	10508	AF_003175||AF_003638||AF_004750
AF_003639	ATH1	Saccharomyces cerevisiae	856137	OB_008950	105691	AF_003639
AF_003641	nad9	Arabidopsis thaliana	814568	OB_009484	3346	AF_006981
AF_003643	nad7	Arabidopsis thaliana	814592	OB_008592	56659	AF_005221||AF_007035
AF_003644	atp1	Arabidopsis thaliana	3890462	OB_009078	2985	AF_003697||AF_005435
AF_003646	ATP5A1	Homo sapiens	498	OB_009078	2985	AF_003697||AF_005435
AF_003647	ATP5B	Homo sapiens	506	OB_008581	1273	AF_004438||AF_008716
AF_003649	ATP5O	Homo sapiens	539	OB_008769	1283	AF_006563
AF_000364	MRPL9	Saccharomyces cerevisiae	853135	OB_008468	31431	AF_000364
AF_003650	Adcy5	Rattus norvegicus	64532	OB_009173	11213	AF_002732
AF_003652	CG5389	Drosophila melanogaster	39761	OB_009176	98649	AF_003652
AF_003655	Oscp	Drosophila melanogaster	41845	OB_008769	1283	AF_006563
AF_003656	atp5o	Danio rerio	335191	OB_008769	1283	AF_006563
AF_003657	Atp5o	Rattus norvegicus	192241	OB_008769	1283	AF_006563
AF_003659	atp5a1	Danio rerio	553755	OB_009078	2985	AF_003697||AF_005435
AF_000365	SMI1	Saccharomyces cerevisiae	853144	OB_009164	117814	AF_000365
AF_003660	Atp5a1	Rattus norvegicus	65262	OB_009078	2985	AF_003697||AF_005435
AF_003661	Atp5a1	Mus musculus	11946	OB_009078	2985	AF_003697||AF_005435
AF_003663	Atp5b	Mus musculus	11947	OB_008581	1273	AF_004438||AF_008716
AF_003664	atp5b	Danio rerio	554135	OB_008581	1273	AF_004438||AF_008716
AF_003665	Atp5b	Rattus norvegicus	171374	OB_008581	1273	AF_004438||AF_008716
AF_003666	BPT1	Saccharomyces cerevisiae	850645	OB_009481	130597	AF_003666
AF_003668	Abcc5	Rattus norvegicus	116721	OB_008877	21164	AF_006497
AF_003669	Abcc5	Mus musculus	27416	OB_008877	21164	AF_006497
AF_000366	PHB2	Saccharomyces cerevisiae	853146	OB_009183	5263	AF_000366||AF_006186
AF_003671	abcc5	Danio rerio	336147	OB_008877	21164	AF_006497
AF_003672	Atp2c1	Mus musculus	235574	OB_009179	56672	AF_004084
AF_003673	ATP2C1	Homo sapiens	27032	OB_009179	56672	AF_004084
AF_003675	Atp2c1	Rattus norvegicus	170699	OB_009179	56672	AF_004084
AF_003676	Xrcc5	Mus musculus	22596	OB_008455	40681	AF_003676||AF_000583
AF_003682	RECQL5	Homo sapiens	9400	OB_008343	31232	AF_006453
AF_003683	Recql5	Mus musculus	170472	OB_008343	31232	AF_006453
AF_003684	Recql5	Rattus norvegicus	287834	OB_008343	31232	AF_006453
AF_003685	DDX18	Homo sapiens	8886	OB_009082	6697	AF_003977
AF_003686	Ddx18	Mus musculus	66942	OB_009082	6697	AF_003977
AF_003687	ddx18	Danio rerio	321127	OB_009082	6697	AF_003977
AF_003688	Ddx18	Rattus norvegicus	308490	OB_009082	6697	AF_003977
AF_003689	HAS1	Saccharomyces cerevisiae	855335	OB_009082	6697	AF_003977
AF_000368	Irs1	Mus musculus	16367	OB_008757	4049	AF_000368
AF_003690	Eif4a1	Mus musculus	13681	OB_008378	103998	AF_008668||AF_008669
AF_003691	EIF4A1	Homo sapiens	1973	OB_008378	103998	AF_008668||AF_008669
AF_003692	EIF4A2	Homo sapiens	1974	OB_009597	1487	AF_004852
AF_003693	Eif4a2	Mus musculus	13682	OB_009597	1487	AF_004852
AF_003694	Eif4a2	Rattus norvegicus	303831	OB_009597	1487	AF_004852
AF_003697	ATP1	Saccharomyces cerevisiae	852177	OB_009078	2985	AF_003697||AF_005435
AF_003698	ATP2A1	Homo sapiens	487	OB_008997	7635	AF_006841
AF_003699	ATP3	Saccharomyces cerevisiae	852327	OB_009293	3792	AF_003699
AF_000369	Slc32a1	Mus musculus	22348	OB_009302	56451	AF_003743||AF_005688
AF_000036	XRCC6	Homo sapiens	2547	OB_008249	37483	AF_000582||AF_007186
AF_003700	ATP4	Saccharomyces cerevisiae	856027	OB_008741	31979	AF_003700
AF_003701	ATP5	Saccharomyces cerevisiae	851892	OB_008769	1283	AF_006563
AF_003702	ATP6V1B2	Homo sapiens	526	OB_008801	1279	AF_009243||AF_009420
AF_003703	ATP6V0A1	Homo sapiens	535	OB_008753	3795	AF_005867||AF_009444
AF_003704	Vha55	Drosophila melanogaster	41550	OB_008801	1279	AF_009243||AF_009420
AF_003705	ATP6V1H	Homo sapiens	51606	OB_008568	7139	AF_001362
AF_003706	Atp6v0a1	Mus musculus	11975	OB_008753	3795	AF_005867||AF_009444
AF_003708	ATP7A	Homo sapiens	538	OB_009475	35	AF_007280
AF_000370	SLC32A1	Homo sapiens	140679	OB_009302	56451	AF_003743||AF_005688
AF_003713	Atp6v0a1	Rattus norvegicus	29757	OB_008753	3795	AF_005867||AF_009444
AF_003714	atp2a1l	Danio rerio	494489	OB_008997	7635	AF_006841
AF_003715	atp2a1	Danio rerio	260440	OB_008997	7635	AF_006841
AF_003716	Atp2a1	Mus musculus	11937	OB_008997	7635	AF_006841
AF_000371	Slc32a1	Rattus norvegicus	83612	OB_009302	56451	AF_003743||AF_005688
AF_003720	atp7a	Danio rerio	564924	OB_009475	35	AF_007280
AF_003721	Atp7a	Mus musculus	11977	OB_009475	35	AF_007280
AF_003723	Atp7a	Rattus norvegicus	24941	OB_009475	35	AF_007280
AF_003725	Atp6v1b2	Rattus norvegicus	117596	OB_008801	1279	AF_009243||AF_009420
AF_003726	Atp6v1b2	Mus musculus	11966	OB_008801	1279	AF_009243||AF_009420
AF_003727	Atp6v1h	Mus musculus	108664	OB_008568	7139	AF_001362
AF_003728	Atp6v1h	Rattus norvegicus	297797	OB_008568	7139	AF_001362
AF_003729	atp6v1b2	Danio rerio	359840	OB_008801	1279	AF_009243||AF_009420
AF_003731	atp6v1h	Danio rerio	286779	OB_008568	7139	AF_001362
AF_003732	Atp1a3	Mus musculus	232975	OB_009269	113729	AF_006293
AF_003733	Atp1a3	Rattus norvegicus	24213	OB_009269	113729	AF_006293
AF_003734	atp1a3a	Danio rerio	64610	OB_009269	113729	AF_006293
AF_003735	atp1a3b	Danio rerio	64611	OB_009269	113729	AF_006293
AF_003737	ATPsyn-beta	Drosophila melanogaster	43829	OB_008581	1273	AF_004438||AF_008716
AF_003738	rad3	Schizosaccharomyces pombe	2540719	OB_009531	99739	AF_008763
AF_000373	gabarapa	Danio rerio	326974	OB_008742	10508	AF_003175||AF_003638||AF_004750
AF_003740	CAK4	Arabidopsis thaliana	842993	OB_009236	1363	AF_007154
AF_003741	Hnrnpd	Mus musculus	11991	OB_009087	22410	AF_003741
AF_003743	AVT1	Saccharomyces cerevisiae	853457	OB_009302	56451	AF_003743||AF_005688
AF_003744	AVT3	Saccharomyces cerevisiae	853710	OB_008987	121860	AF_007173
AF_003745	Bub3	Rattus norvegicus	361662	OB_008806	3470	AF_004161
AF_003746	Aass	Rattus norvegicus	296925	OB_008501	4212	AF_001092
AF_003747	Aass	Mus musculus	30956	OB_008501	4212	AF_001092
AF_003748	Aats-gln	Drosophila melanogaster	45786	OB_009020	3704	AF_005417
AF_003749	Aats-asn	Drosophila melanogaster	35194	OB_008865	68404	AF_005004
AF_000374	Gabarap	Mus musculus	56486	OB_008742	10508	AF_003175||AF_003638||AF_004750
AF_003751	Aats-leu	Drosophila melanogaster	38581	OB_008192	6526	AF_007323||AF_009311
AF_003752	Aats-thr	Drosophila melanogaster	45784	OB_009526	11852	AF_004513
AF_003753	Surf1	Rattus norvegicus	64463	OB_008884	2387	AF_002367||AF_007861
AF_003754	Rcl1	Rattus norvegicus	309301	OB_008441	4217	AF_005919
AF_003755	Top1	Rattus norvegicus	64550	OB_008172	2467	AF_005230||AF_008542
AF_000375	Gabarap	Rattus norvegicus	58974	OB_008742	10508	AF_003175||AF_003638||AF_004750
AF_003763	Alkbh8	Mus musculus	67667	OB_009047	44488	AF_000923
AF_003765	Znf622	Rattus norvegicus	294846	OB_009199	74377	AF_008655
AF_003766	Adcy1	Rattus norvegicus	305509	OB_009477	41419	AF_002944
AF_003768	Soat1	Rattus norvegicus	81782	OB_008362	2333	AF_008854
AF_003769	Acer3	Mus musculus	66190	OB_008622	5410	AF_001073||AF_002527
AF_000376	Ikbkap	Mus musculus	230233	OB_008202	2699	AF_009418
AF_003770	Acer3	Rattus norvegicus	499210	OB_008622	5410	AF_001073||AF_002527
AF_003772	Aco2	Mus musculus	11429	OB_008965	856	AF_005673
AF_003773	Aco2	Rattus norvegicus	79250	OB_008965	856	AF_005673
AF_003774	Slc27a4	Mus musculus	26569	OB_009191	68437	AF_008843
AF_003775	Tbpl1	Mus musculus	237336	OB_009332	3577	AF_006619
AF_003776	egm	Drosophila melanogaster	36242	OB_008948	51302	AF_003776
AF_000377	GAL80	Saccharomyces cerevisiae	854954	OB_008970	48931	AF_000377
AF_003784	TBPL1	Homo sapiens	9519	OB_009332	3577	AF_006619
AF_003785	TER94	Drosophila melanogaster	36040	OB_008914	5168	AF_004249||AF_004476
AF_003788	foxo	Drosophila melanogaster	41709	OB_008376	31039	AF_003788
AF_003789	Ndufb10	Mus musculus	68342	OB_009290	3343	AF_009454
AF_003790	Ndufv1	Mus musculus	17995	OB_008738	5151	AF_006328
AF_003791	Chmp3	Mus musculus	66700	OB_008371	6368	AF_007046||AF_008371
AF_003793	Eif2ak4	Mus musculus	27103	OB_009324	40891	AF_008685
