observation_id	entry_id	entry_type	entry_name	species	observation_stable_id	entry_stable_id	lifespan_effect_significant	lifespan_change	lifespan_change_significant	lifespan_measure	allele_types	allele_types_base
6585	6689	gene	shc-1	Caenorhabditis elegans	OB_006585	AF_006689	decreased	-38	true	Average	Mutation	wildtype
6586	6667	gene	skr-5	Caenorhabditis elegans	OB_006586	AF_006667	increased	10	true	Average	RNA interference post development	wildtype
6587	8290	gene	UFD2	Saccharomyces cerevisiae	OB_006587	AF_008290	decreased	0	true	unknown	Deletion	wildtype
6588	7014	gene	sma-10	Caenorhabditis elegans	OB_006588	AF_007014	increased	30	true	Average	RNA interference post development	wildtype
6589	5495	gene	cco-2	Caenorhabditis elegans	OB_006589	AF_005495	increased	57	true	Average	RNA interference	wildtype
6590	5495	gene	cco-2	Caenorhabditis elegans	OB_006590	AF_005495	increased	60	true	Average	RNA interference	wildtype
6593	4317	gene	sod-1	Caenorhabditis elegans	OB_006593	AF_004317	increased	0	true	unknown	RNA interference	wildtype
6594	5136	gene	sod-2	Caenorhabditis elegans	OB_006594	AF_005136	increased	44	true	Average	Pharmacological overexpression (Superoxide dismutase/catalase mimetics)	wildtype
6596	5136	gene	sod-2	Caenorhabditis elegans	OB_006596	AF_005136	increased	30	true	maximum	Mutations	wildtype
6597	6438	gene	spp-17	Caenorhabditis elegans	OB_006597	AF_006438	increased	20	true	Average	RNA interference post development	wildtype
6598	7157	gene	sptf-3	Caenorhabditis elegans	OB_006598	AF_007157	decreased	-24	true	Average	RNA interference	wildtype
6599	7274	gene	srt-56	Caenorhabditis elegans	OB_006599	AF_007274	increased	30	true	Average	RNA interference post development	wildtype
6600	5902	gene	T12E12.1	Caenorhabditis elegans	OB_006600	AF_005902	increased	30	true	Average	RNA interference post development	wildtype
6601	7044	gene	T27E9.2	Caenorhabditis elegans	OB_006601	AF_007044	increased	20	true	Average	RNA interference	wildtype
6603	4228	gene	cel-1	Caenorhabditis elegans	OB_006603	AF_004228	decreased	-59	true	Median	RNA interference	wildtype
6604	6074	gene	tbp-1	Caenorhabditis elegans	OB_006604	AF_006074	decreased	-21	true	Average	RNA interference	wildtype
6606	6796	gene	tmem-135	Caenorhabditis elegans	OB_006606	AF_006796	decreased	0	true	unknown	Deletion	wildtype
6608	7302	gene	ccr-4	Caenorhabditis elegans	OB_006608	AF_007302	decreased	-33	true	Median	RNA interference	wildtype
6609	6850	gene	tom-1	Caenorhabditis elegans	OB_006609	AF_006850	decreased	-33	true	Median	Mutation	wildtype
6610	6390	gene	ttx-3	Caenorhabditis elegans	OB_006610	AF_006390	decreased	-10	true	Average	Mutations	wildtype
6611	7032	gene	ucr-2.3	Caenorhabditis elegans	OB_006611	AF_007032	increased	15	true	Average	RNA interference 	wildtype
6612	5657	gene	unc-51	Caenorhabditis elegans	OB_006612	AF_005657	decreased	-20	true	Average	RNA interference	wildtype
6614	5657	gene	unc-51	Caenorhabditis elegans	OB_006614	AF_005657	increased	15	true	maximum	RNA interference	wildtype
6615	5682	gene	vab-1	Caenorhabditis elegans	OB_006615	AF_005682	increased	20	true	Average	Overexpression	wildtype
6617	6468	gene	vhl-1	Caenorhabditis elegans	OB_006617	AF_006468	increased	30	true	Average	RNA interference	wildtype
6619	6468	gene	vhl-1	Caenorhabditis elegans	OB_006619	AF_006468	increased	0	true	unknown	RNA interference	wildtype
6620	7076	gene	W03G1.8	Caenorhabditis elegans	OB_006620	AF_007076	increased	20	true	Average	RNA interference post development	wildtype
6621	8010	gene	CIT1	Saccharomyces cerevisiae	OB_006621	AF_008010	decreased	0	true	unknown	Deletion	wildtype
6622	3060	gene	UPS2	Saccharomyces cerevisiae	OB_006622	AF_003060	decreased	0	true	unknown	Deletion	wildtype
6623	4306	gene	wdr-5.1	Caenorhabditis elegans	OB_006623	AF_004306	increased	30	true	Average	Mutations	wildtype
6624	4306	gene	wdr-5.1	Caenorhabditis elegans	OB_006624	AF_004306	increased	20	true	unknown	Mutation	wildtype
6625	7127	gene	Y20F4.2	Caenorhabditis elegans	OB_006625	AF_007127	increased	53	true	Average	RNA interference	wildtype
6626	9276	gene	Y39B6A.3	Caenorhabditis elegans	OB_006626	AF_009276	increased	50	true	Average	RNA interference post development	wildtype
6627	4721	gene	CCS1	Saccharomyces cerevisiae	OB_006627	AF_004721	decreased	-50	true	unknown	Deletion	wildtype
6628	9277	gene	Y41C4A.11	Caenorhabditis elegans	OB_006628	AF_009277	increased	13	true	Average	RNA interference post development	wildtype
6629	7170	gene	Y43C5A.3	Caenorhabditis elegans	OB_006629	AF_007170	increased	20	true	Average	RNA interference post development	wildtype
6630	9278	gene	Y46G5A.20	Caenorhabditis elegans	OB_006630	AF_009278	increased	15	true	Average	RNA interference post development	wildtype
6631	7185	gene	Y47D3A.29	Caenorhabditis elegans	OB_006631	AF_007185	decreased	-22	true	Average	RNA interference	wildtype
6632	9279	gene	Y47H9C.1	Caenorhabditis elegans	OB_006632	AF_009279	increased	10	true	Average	RNA interference post development	wildtype
6633	9280	gene	Y52B11A.9	Caenorhabditis elegans	OB_006633	AF_009280	decreased	-20	true	Average	RNA interference	wildtype
6634	9281	gene	VAB2	Saccharomyces cerevisiae	OB_006634	AF_009281	decreased	0	true	unknown	Deletion	wildtype
6635	7272	gene	Y71H2AM.5	Caenorhabditis elegans	OB_006635	AF_007272	increased	40	true	Average	RNA interference	wildtype
6637	9282	gene	Parp1	Mus musculus	OB_006637	AF_009282	decreased	-18	true	Median	Mutations	wildtype
6639	9282	gene	Parp1	Mus musculus	OB_006639	AF_009282	decreased	-25	true	Average	Overexpression 	wildtype
6641	1350	gene	Sirt1	Mus musculus	OB_006641	AF_001350	decreased	0	true	unknown	Mutations	wildtype
6643	1350	gene	Sirt1	Mus musculus	OB_006643	AF_001350	increased	0	true	unknown	Overexpression 	wildtype
6646	1213	gene	Pten	Mus musculus	OB_006646	AF_001213	increased	16	true	maximum	Overexpression	wildtype
6647	4884	gene	cct-4	Caenorhabditis elegans	OB_006647	AF_004884	increased	28	true	Average	RNA interference	wildtype
6648	9283	gene	Hsp70Ba	Drosophila melanogaster	OB_006648	AF_009283	increased	16	true	maximum	Epigenetic modification	wildtype
6649	9283	gene	Hsp70Ba	Drosophila melanogaster	OB_006649	AF_009283	decreased	-30	true	maximum	Overexpression	wildtype
6651	9051	gene	PNC1	Saccharomyces cerevisiae	OB_006651	AF_009051	increased	70	true	unknown	Overexpression	wildtype
6653	9051	gene	PNC1	Saccharomyces cerevisiae	OB_006653	AF_009051	increased	0	true	unknown	Overexpression	wildtype
6654	9051	gene	PNC1	Saccharomyces cerevisiae	OB_006654	AF_009051	decreased	0	true	unknown	Deletion	wildtype
6655	2956	gene	ADD37	Saccharomyces cerevisiae	OB_006655	AF_002956	decreased	0	true	unknown	Deletion	wildtype
6656	2956	gene	ADD37	Saccharomyces cerevisiae	OB_006656	AF_002956	decreased	0	true	unknown	Deletion	wildtype
6657	2957	gene	ADD66	Saccharomyces cerevisiae	OB_006657	AF_002957	decreased	0	true	unknown	Deletion	wildtype
6658	9284	gene	ADE3	Saccharomyces cerevisiae	OB_006658	AF_009284	increased	0	true	unknown	Deletion	wildtype
6659	9284	gene	ADE3	Saccharomyces cerevisiae	OB_006659	AF_009284	decreased	0	true	unknown	Deletion	wildtype
6660	2480	gene	VAC17	Saccharomyces cerevisiae	OB_006660	AF_002480	decreased	0	true	unknown	Deletion	wildtype
6661	2968	gene	ADH2	Saccharomyces cerevisiae	OB_006661	AF_002968	decreased	0	true	unknown	Deletion	wildtype
6662	3004	gene	AEP1	Saccharomyces cerevisiae	OB_006662	AF_003004	decreased	0	true	unknown	Deletion	wildtype
6663	3004	gene	AEP1	Saccharomyces cerevisiae	OB_006663	AF_003004	decreased	0	true	unknown	Deletion	wildtype
6664	3059	gene	AIM24	Saccharomyces cerevisiae	OB_006664	AF_003059	decreased	0	true	unknown	Deletion	wildtype
6665	3113	gene	AMN1	Saccharomyces cerevisiae	OB_006665	AF_003113	decreased	0	true	unknown	Deletion	wildtype
6666	3250	gene	ARG2	Saccharomyces cerevisiae	OB_006666	AF_003250	decreased	0	true	unknown	Deletion	wildtype
6667	2490	gene	VHS1	Saccharomyces cerevisiae	OB_006667	AF_002490	increased	0	true	unknown	Deletion 	wildtype
6668	2490	gene	VHS1	Saccharomyces cerevisiae	OB_006668	AF_002490	increased	60	true	unknown	Deletion 	wildtype
6669	2490	gene	VHS1	Saccharomyces cerevisiae	OB_006669	AF_002490	decreased	0	true	unknown	Deletion 	wildtype
6670	2491	gene	VHS3	Saccharomyces cerevisiae	OB_006670	AF_002491	decreased	0	true	unknown	Deletion	wildtype
6671	413	gene	VID30	Saccharomyces cerevisiae	OB_006671	AF_000413	increased	15	true	unknown	Deletion	wildtype
6672	413	gene	VID30	Saccharomyces cerevisiae	OB_006672	AF_000413	decreased	0	true	unknown	Deletion	wildtype
6673	2494	gene	VPS21	Saccharomyces cerevisiae	OB_006673	AF_002494	decreased	0	true	unknown	Deletion	wildtype
6674	845	gene	VPS25	Saccharomyces cerevisiae	OB_006674	AF_000845	decreased	0	true	unknown	Deletion	wildtype
6675	9285	gene	VPS27	Saccharomyces cerevisiae	OB_006675	AF_009285	decreased	0	true	unknown	Deletion	wildtype
6676	317	gene	VPS8	Saccharomyces cerevisiae	OB_006676	AF_000317	decreased	0	true	unknown	Deletion	wildtype
6677	8029	gene	CLB2	Saccharomyces cerevisiae	OB_006677	AF_008029	decreased	0	true	unknown	Deletion	wildtype
6678	8029	gene	CLB2	Saccharomyces cerevisiae	OB_006678	AF_008029	decreased	-15	true	unknown	Deletion	wildtype
6681	5839	gene	cep-1	Caenorhabditis elegans	OB_006681	AF_005839	increased	10	true	maximum	RNA interference	wildtype
6682	2497	gene	VTA1	Saccharomyces cerevisiae	OB_006682	AF_002497	decreased	0	true	unknown	Deletion	wildtype
6683	1330	gene	WHI3	Saccharomyces cerevisiae	OB_006683	AF_001330	decreased	-25	true	unknown	Deletion	wildtype
6684	1330	gene	WHI3	Saccharomyces cerevisiae	OB_006684	AF_001330	decreased	0	true	unknown	Deletion	wildtype
6685	9286	gene	YBR056W	Saccharomyces cerevisiae	OB_006685	AF_009286	decreased	0	true	unknown	Deletion	wildtype
6686	9286	gene	YBR056W	Saccharomyces cerevisiae	OB_006686	AF_009286	decreased	0	true	unknown	Deletion	wildtype
6687	2528	gene	YCP4	Saccharomyces cerevisiae	OB_006687	AF_002528	decreased	0	true	unknown	Deletion	wildtype
6688	2528	gene	YCP4	Saccharomyces cerevisiae	OB_006688	AF_002528	decreased	0	true	unknown	Deletion	wildtype
6689	9287	gene	YCR043C	Saccharomyces cerevisiae	OB_006689	AF_009287	decreased	0	true	unknown	Deletion	wildtype
6690	9288	gene	YCR050C	Saccharomyces cerevisiae	OB_006690	AF_009288	decreased	0	true	unknown	Deletion	wildtype
6691	9289	gene	YDL057W	Saccharomyces cerevisiae	OB_006691	AF_009289	decreased	0	true	unknown	Deletion	wildtype
6692	9290	gene	YGL010W	Saccharomyces cerevisiae	OB_006692	AF_009290	decreased	0	true	unknown	Deletion	wildtype
6693	9291	gene	YGL235W	Saccharomyces cerevisiae	OB_006693	AF_009291	increased	20	true	unknown	Deletion	wildtype
6694	9291	gene	YGL235W	Saccharomyces cerevisiae	OB_006694	AF_009291	decreased	0	true	unknown	Deletion	wildtype
6695	9291	gene	YGL235W	Saccharomyces cerevisiae	OB_006695	AF_009291	decreased	0	true	unknown	Deletion	wildtype
6696	8030	gene	CLG1	Saccharomyces cerevisiae	OB_006696	AF_008030	decreased	0	true	unknown	Deletion	wildtype
6697	9292	gene	YGR053C	Saccharomyces cerevisiae	OB_006697	AF_009292	decreased	0	true	unknown	Deletion	wildtype
6699	7357	gene	cert	Drosophila melanogaster	OB_006699	AF_007357	decreased	0	true	unknown	Mutation	wildtype
6700	9293	gene	YHL008C	Saccharomyces cerevisiae	OB_006700	AF_009293	decreased	0	true	unknown	Deletion	wildtype
6701	9294	gene	YIL077C	Saccharomyces cerevisiae	OB_006701	AF_009294	decreased	0	true	unknown	Deletion	wildtype
6702	9295	gene	YJL147C	Saccharomyces cerevisiae	OB_006702	AF_009295	decreased	0	true	unknown	Deletion	wildtype
6703	9296	gene	YKR096W	Saccharomyces cerevisiae	OB_006703	AF_009296	decreased	0	true	unknown	Deletion	wildtype
6704	9297	gene	YLR312C	Saccharomyces cerevisiae	OB_006704	AF_009297	decreased	0	true	unknown	Deletion	wildtype
6705	9298	gene	YMR084W	Saccharomyces cerevisiae	OB_006705	AF_009298	decreased	0	true	unknown	Deletion	wildtype
6706	9299	gene	YMR099C	Saccharomyces cerevisiae	OB_006706	AF_009299	decreased	0	true	unknown	Deletion	wildtype
6707	9300	gene	YMR244C-A	Saccharomyces cerevisiae	OB_006707	AF_009300	decreased	0	true	unknown	Deletion	wildtype
6708	4296	gene	akt-1	Caenorhabditis elegans	OB_006708	AF_004296	increased	0	true	unknown	RNA interference	wildtype
6709	8061	gene	COQ1	Saccharomyces cerevisiae	OB_006709	AF_008061	decreased	0	true	unknown	Deletion	wildtype
6710	1868	gene	YMR258C	Saccharomyces cerevisiae	OB_006710	AF_001868	decreased	0	true	unknown	Deletion	wildtype
6711	9301	gene	YNL190W	Saccharomyces cerevisiae	OB_006711	AF_009301	decreased	0	true	unknown	Deletion	wildtype
6712	6359	gene	che-11	Caenorhabditis elegans	OB_006712	AF_006359	increased	40	true	unknown	Mutation	wildtype
6713	9302	gene	YOR052C	Saccharomyces cerevisiae	OB_006713	AF_009302	decreased	0	true	unknown	Deletion	wildtype
6714	9303	gene	YPL150W	Saccharomyces cerevisiae	OB_006714	AF_009303	decreased	0	true	unknown	Deletion	wildtype
6715	9304	gene	YPL225W	Saccharomyces cerevisiae	OB_006715	AF_009304	decreased	0	true	unknown	Deletion	wildtype
6716	9305	gene	YPR153W	Saccharomyces cerevisiae	OB_006716	AF_009305	decreased	0	true	unknown	Deletion	wildtype
6717	3293	gene	YPT7	Saccharomyces cerevisiae	OB_006717	AF_003293	decreased	-15	true	unknown	Deletion	wildtype
6718	3293	gene	YPT7	Saccharomyces cerevisiae	OB_006718	AF_003293	decreased	-40	true	unknown	Deletion	wildtype
6719	3293	gene	YPT7	Saccharomyces cerevisiae	OB_006719	AF_003293	decreased	0	true	unknown	Deletion	wildtype
6720	2959	gene	ADE17	Saccharomyces cerevisiae	OB_006720	AF_002959	decreased	0	true	unknown	Deletion	wildtype
6721	2974	gene	ADK1	Saccharomyces cerevisiae	OB_006721	AF_002974	decreased	0	true	unknown	Deletion	wildtype
6722	8062	gene	COQ3	Saccharomyces cerevisiae	OB_006722	AF_008062	decreased	0	true	unknown	Deletion	wildtype
6723	3061	gene	AIM36	Saccharomyces cerevisiae	OB_006723	AF_003061	decreased	0	true	unknown	Deletion	wildtype
6724	3160	gene	APE3	Saccharomyces cerevisiae	OB_006724	AF_003160	decreased	0	true	unknown	Deletion	wildtype
6725	3161	gene	ATG10	Saccharomyces cerevisiae	OB_006725	AF_003161	decreased	0	true	unknown	Deletion	wildtype
6726	5900	gene	che-13	Caenorhabditis elegans	OB_006726	AF_005900	increased	40	true	unknown	Mutation	wildtype
6727	3164	gene	ATG13	Saccharomyces cerevisiae	OB_006727	AF_003164	decreased	0	true	unknown	Deletion	wildtype
6728	3165	gene	ATG14	Saccharomyces cerevisiae	OB_006728	AF_003165	decreased	0	true	unknown	Deletion	wildtype
6729	3168	gene	ATG2	Saccharomyces cerevisiae	OB_006729	AF_003168	decreased	0	true	unknown	Deletion	wildtype
6730	3631	gene	ATG29	Saccharomyces cerevisiae	OB_006730	AF_003631	decreased	0	true	unknown	Deletion	wildtype
6731	3162	gene	ATG7	Saccharomyces cerevisiae	OB_006731	AF_003162	decreased	-70	true	unknown	Deletion	wildtype
6732	3162	gene	ATG7	Saccharomyces cerevisiae	OB_006732	AF_003162	decreased	0	true	unknown	Deletion	wildtype
6733	3176	gene	ATG9	Saccharomyces cerevisiae	OB_006733	AF_003176	decreased	0	true	unknown	Deletion	wildtype
6734	3038	gene	COQ5	Saccharomyces cerevisiae	OB_006734	AF_003038	decreased	0	true	unknown	Deletion	wildtype
6735	3038	gene	COQ5	Saccharomyces cerevisiae	OB_006735	AF_003038	decreased	0	true	unknown	Deletion	wildtype
6736	4069	gene	BPH1	Saccharomyces cerevisiae	OB_006736	AF_004069	decreased	0	true	unknown	Deletion	wildtype
6737	4669	gene	CBP2	Saccharomyces cerevisiae	OB_006737	AF_004669	decreased	0	true	unknown	Deletion	wildtype
6738	8059	gene	COQ10	Saccharomyces cerevisiae	OB_006738	AF_008059	decreased	0	true	unknown	Deletion	wildtype
6739	8063	gene	COR1	Saccharomyces cerevisiae	OB_006739	AF_008063	decreased	0	true	unknown	Deletion	wildtype
6740	6176	gene	amt-2	Caenorhabditis elegans	OB_006740	AF_006176	increased	20	true	Average	RNA interference	wildtype
6741	6617	gene	che-2	Caenorhabditis elegans	OB_006741	AF_006617	increased	50	true	unknown	Mutation	wildtype
6742	8126	gene	CTR1	Saccharomyces cerevisiae	OB_006742	AF_008126	decreased	0	true	unknown	Deletion	wildtype
6743	8126	gene	CTR1	Saccharomyces cerevisiae	OB_006743	AF_008126	decreased	-95	true	unknown	Deletion	wildtype
6744	8126	gene	CTR1	Saccharomyces cerevisiae	OB_006744	AF_008126	increased	25	true	unknown	Overexpression	wildtype
6745	9306	gene	DID2	Saccharomyces cerevisiae	OB_006745	AF_009306	decreased	0	true	unknown	Deletion	wildtype
6746	8597	gene	DSS1	Saccharomyces cerevisiae	OB_006746	AF_008597	decreased	0	true	unknown	Deletion	wildtype
6747	9307	gene	DUG2	Saccharomyces cerevisiae	OB_006747	AF_009307	decreased	0	true	unknown	Deletion	wildtype
6748	8071	gene	COX11	Saccharomyces cerevisiae	OB_006748	AF_008071	decreased	0	true	unknown	Deletion	wildtype
6749	69	gene	ECM33	Saccharomyces cerevisiae	OB_006749	AF_000069	decreased	0	true	unknown	Deletion	wildtype
6750	8324	gene	EUG1	Saccharomyces cerevisiae	OB_006750	AF_008324	decreased	0	true	unknown	Deletion	wildtype
6751	8370	gene	EXO1	Saccharomyces cerevisiae	OB_006751	AF_008370	decreased	0	true	unknown	Deletion	wildtype
6752	251	gene	FAT1	Saccharomyces cerevisiae	OB_006752	AF_000251	decreased	0	true	unknown	Deletion	wildtype
6753	314	gene	FUM1	Saccharomyces cerevisiae	OB_006753	AF_000314	decreased	0	true	unknown	Deletion	wildtype
6754	3063	gene	GEP3	Saccharomyces cerevisiae	OB_006754	AF_003063	decreased	0	true	unknown	Deletion	wildtype
6756	5926	gene	che-3	Caenorhabditis elegans	OB_006756	AF_005926	increased	100	true	unknown	Mutation	wildtype
6757	395	gene	GET2	Saccharomyces cerevisiae	OB_006757	AF_000395	decreased	0	true	unknown	Deletion	wildtype
6758	394	gene	HER2	Saccharomyces cerevisiae	OB_006758	AF_000394	decreased	0	true	unknown	Deletion	wildtype
6759	626	gene	HMI1	Saccharomyces cerevisiae	OB_006759	AF_000626	decreased	0	true	unknown	Deletion	wildtype
6760	8090	gene	CPS1	Saccharomyces cerevisiae	OB_006760	AF_008090	decreased	0	true	unknown	Deletion	wildtype
6761	647	gene	HRD3	Saccharomyces cerevisiae	OB_006761	AF_000647	decreased	0	true	unknown	Deletion	wildtype
6762	673	gene	HTD2	Saccharomyces cerevisiae	OB_006762	AF_000673	decreased	0	true	unknown	Deletion	wildtype
6763	682	gene	HXT5	Saccharomyces cerevisiae	OB_006763	AF_000682	decreased	0	true	unknown	Deletion	wildtype
6764	648	gene	INO4	Saccharomyces cerevisiae	OB_006764	AF_000648	decreased	0	true	unknown	Deletion	wildtype
6765	786	gene	ISC1	Saccharomyces cerevisiae	OB_006765	AF_000786	decreased	0	true	unknown	Deletion	wildtype
6766	786	gene	ISC1	Saccharomyces cerevisiae	OB_006766	AF_000786	decreased	0	true	unknown	Deletion	wildtype
6767	851	gene	JID1	Saccharomyces cerevisiae	OB_006767	AF_000851	decreased	0	true	unknown	Deletion	wildtype
6768	873	gene	KEX2	Saccharomyces cerevisiae	OB_006768	AF_000873	decreased	0	true	unknown	Deletion	wildtype
6770	450	gene	LAS21	Saccharomyces cerevisiae	OB_006770	AF_000450	decreased	0	true	unknown	Deletion	wildtype
